step,queue_length,average_speed,cumulative_reward,throughput,waiting_time
566,27,14.315883389175903,-133368.0,70,1017.8
567,29,16.65280627237191,-133642.0,70,1039.8
568,27,16.6963446875883,-133923.0,70,1061.8
569,27,16.073124616270093,-134192.0,71,1083.8
570,29,18.53675714307132,-134475.0,71,1105.8
571,28,18.7029904479763,-134752.0,71,1127.8
572,27,18.625782679759585,-135023.0,71,1149.8
573,26,17.86331339545216,-135293.0,71,1171.8
574,27,19.151417183613958,-135555.0,71,1193.8
575,25,16.656679863643408,-135818.0,71,1215.8
576,26,13.766456713610076,-136073.0,71,1237.8
577,29,16.288356993009838,-136364.0,71,1246.5
578,29,14.474888560548358,-136659.0,71,1268.5
579,31,15.043397364406566,-136954.0,72,1290.5
580,29,13.954755425231703,-137250.0,72,1312.5
581,27,13.442161110972242,-137528.0,72,1334.9
582,28,12.465393074997593,-137800.0,72,1358.5
583,27,12.02918538702365,-138078.0,72,1382.5
584,28,13.046581762960109,-138352.0,72,1406.5
585,27,12.273148801174735,-138625.0,72,1430.5
586,28,12.709211868595778,-138905.0,72,1454.5
587,28,13.857182080589864,-139184.0,72,1478.5
588,28,13.706707134723446,-139464.0,72,1502.5
589,26,11.920670228725305,-139734.0,72,1526.5
590,28,13.283614045093273,-140000.0,72,1550.5
591,27,13.273620747951718,-140272.0,72,1574.5
592,27,9.755465688859664,-140542.0,72,1598.5
593,26,7.975087546414285,-140809.0,72,1622.5
594,26,5.646413051027036,-141069.0,72,1646.5
595,28,7.338978928165202,-141349.0,72,953.4
596,28,8.084866454799842,-141629.0,72,528.7
597,26,8.530410990801084,-141889.0,73,263.7
598,23,10.978876805667516,-142134.0,73,271.7
599,22,17.108536507862553,-142359.0,73,280.4
600,20,18.662455631609756,-142565.0,73,289.4
601,17,21.395008314198158,-142755.0,73,298.4
602,19,24.28923485527945,-142949.0,73,307.4
603,17,24.779983762157126,-143129.0,74,316.4
604,15,26.39770957312637,-143286.0,74,325.4
605,15,26.55303235608277,-143445.0,75,334.4
606,15,27.106015823352354,-143591.0,75,343.4
607,14,27.277192258796703,-143729.0,75,352.4
608,16,27.030939718262154,-143881.0,75,361.40000000000003
609,15,27.843244398126853,-144026.0,75,370.40000000000003
610,13,26.876350460496983,-144172.0,75,379.40000000000003
611,15,27.47014058658176,-144315.0,75,388.40000000000003
612,13,28.462705533155567,-144451.0,75,397.40000000000003
613,15,30.314150925387942,-144609.0,75,406.40000000000003
614,16,28.396153219478997,-144760.0,75,415.40000000000003
615,16,26.581813754782424,-144922.0,76,424.40000000000003
616,15,26.154871323073188,-145072.0,76,433.40000000000003
617,15,26.173166485714567,-145223.0,76,442.40000000000003
618,15,26.44955604652457,-145372.0,76,451.40000000000003
619,15,26.405366760796056,-145522.0,76,460.40000000000003
620,14,25.30296238034384,-145673.0,76,470.0
621,16,25.781851103617605,-145825.0,76,480.0
622,14,26.23525131535658,-145969.0,76,490.0
623,14,27.496235832124206,-146117.0,76,500.0
624,14,27.604318511974757,-146257.0,76,510.0
625,15,27.00450415508837,-146416.0,76,520.0
626,17,26.074190512459978,-146575.0,76,530.0
627,15,25.10903818867204,-146734.0,76,540.0
628,15,23.817049013026946,-146884.0,76,268.9
629,14,22.566228747676043,-147034.0,76,276.1
630,17,23.33531372419852,-147188.0,76,285.8
631,19,22.603696871357748,-147373.0,76,295.8
632,23,22.794709931832614,-147592.0,76,305.8
633,22,23.0748354591314,-147801.0,76,315.8
634,21,22.61268917262571,-148023.0,77,326.8
635,22,23.34537726581755,-148233.0,77,338.8
636,23,21.717873773726083,-148449.0,77,350.8
637,23,21.93380097826009,-148678.0,77,364.2
638,25,22.27833073445084,-148911.0,77,378.2
639,22,21.475450143898033,-149144.0,77,393.2
640,24,20.917847712552735,-149370.0,77,409.2
641,23,19.39880693489023,-149600.0,77,425.3
642,24,18.9970968078283,-149836.0,77,442.8
643,25,17.72987958565899,-150077.0,77,460.8
644,24,15.461561053962825,-150325.0,78,479.5
645,25,16.150556699626847,-150578.0,78,498.5
646,26,16.661372192729544,-150830.0,78,518.2
647,24,15.175037486485477,-151081.0,78,538.2
648,25,14.9078656486158,-151338.0,78,558.3
649,26,15.461414184712362,-151601.0,78,580.3
650,26,15.478259070575408,-151873.0,78,602.3
651,27,14.94947081115742,-152139.0,78,624.3
652,24,12.84075233042921,-152392.0,79,646.3
653,25,13.945075602890203,-152636.0,79,668.3
654,25,14.4755584530273,-152880.0,79,690.3
655,25,15.761030043482917,-153130.0,79,712.3
656,26,16.073078629448105,-153380.0,79,734.3
657,26,14.81178094956297,-153628.0,79,756.3
658,26,15.304976742715004,-153895.0,79,778.3
659,26,14.317438393959813,-154149.0,79,800.3
660,25,11.626016693536291,-154405.0,80,822.3
661,25,9.24725815263327,-154655.0,81,581.7
662,25,6.67302634777664,-154905.0,82,601.7
663,24,8.395033814211205,-155141.0,82,622.5
664,24,5.967660915905869,-155381.0,82,643.6
665,26,9.287357294798918,-155634.0,82,665.6
666,27,11.704651027145312,-155891.0,82,687.6
667,30,14.756079864429754,-156184.0,82,709.6
668,28,14.709974771495688,-156468.0,82,731.6
669,28,13.52434763737527,-156754.0,82,753.6
670,29,15.548734093101865,-157040.0,82,776.4
671,28,14.223515006045542,-157323.0,82,800.4
672,27,15.17371763219361,-157602.0,82,824.4
673,29,16.374050838462445,-157884.0,82,848.4
674,28,16.05948070543072,-158171.0,82,872.4
675,30,16.90493750534067,-158468.0,82,896.4
676,28,17.047756138437155,-158748.0,82,920.4
677,27,15.270473699249118,-159034.0,82,944.4
678,28,16.140436424239144,-159307.0,82,968.4
679,27,14.567195014666941,-159583.0,82,992.4
680,28,13.844505141416313,-159861.0,82,1016.7
681,27,12.923715684996779,-160134.0,83,1041.7
682,29,13.868752132772004,-160422.0,83,1066.7
683,28,14.038248969668809,-160696.0,83,1091.7
684,28,12.952175213040414,-160977.0,83,1116.7
685,27,10.338546913058497,-161252.0,84,1141.7
686,29,12.35584056762871,-161532.0,84,1166.7
687,27,11.101692397946502,-161808.0,84,1191.7
688,30,14.962661064333698,-162098.0,84,1216.7
689,28,14.006515207432232,-162386.0,84,1241.7
690,30,14.335512463916906,-162684.0,84,1266.7
691,29,12.824521176672427,-162973.0,84,1291.7
692,28,10.994158362591142,-163261.0,84,1316.7
693,29,11.478098277976235,-163550.0,84,1318.3
694,29,13.471991279600205,-163831.0,84,973.5
695,30,14.571177704157112,-164131.0,84,994.2
696,28,14.19269005397773,-164412.0,84,1015.6
697,30,15.802539428434937,-164712.0,84,1038.6
698,27,15.305621401417135,-165000.0,84,1061.6
699,29,15.716089294547434,-165276.0,84,1084.6
700,28,17.015725306625484,-165554.0,84,1107.6
701,29,16.835189161913544,-165840.0,84,1130.6
702,29,16.66137309220498,-166123.0,85,1153.6
703,30,16.212836522353705,-166423.0,85,1176.6
704,30,19.023844909393762,-166714.0,85,1199.6
705,31,17.95289268762504,-167018.0,85,1222.6
706,29,16.327582543781563,-167311.0,86,1245.6
707,30,15.040195534277661,-167602.0,86,1268.6
708,29,13.845987789907312,-167896.0,86,1292.1
709,29,14.373886016560176,-168175.0,86,1316.1
710,29,14.807504048721785,-168464.0,86,1340.1
711,29,14.45109432512895,-168751.0,86,1364.1
712,28,13.296184619620451,-169039.0,86,1388.6
713,27,12.165543482808896,-169310.0,86,1413.6
714,28,12.87541234704684,-169592.0,86,1438.6
715,28,11.843519645067262,-169870.0,86,1463.6
716,30,13.025353683671474,-170154.0,86,1488.6
717,30,10.072274791512482,-170452.0,86,1513.6
718,28,10.26954373471276,-170741.0,86,1538.6
719,30,11.354315057946364,-171027.0,86,1563.6
720,30,11.47491326536146,-171321.0,86,1588.6
721,31,11.916429129810886,-171631.0,86,1613.6
722,32,13.052550986675607,-171944.0,86,1638.6
723,31,10.940063280661539,-172255.0,86,1663.6
724,27,10.440357446476659,-172543.0,86,1688.6
725,28,10.678129649858088,-172821.0,86,1713.6
726,27,10.091979199029531,-173093.0,86,1738.6
727,27,10.982761863957352,-173363.0,86,959.8
728,27,11.16871693259443,-173633.0,86,543.5
729,25,12.181556529323252,-173876.0,86,287.1
730,23,14.687782173702654,-174118.0,86,295.1
731,23,16.33933289952552,-174348.0,86,303.1
732,21,18.622753025489526,-174564.0,86,311.1
733,19,21.994279570226404,-174769.0,86,319.1
734,19,22.71137356916948,-174959.0,86,327.1
735,18,25.240378923443252,-175138.0,86,335.1
736,15,25.94740650208186,-175306.0,86,343.1
737,15,27.795647156607398,-175462.0,86,351.9
738,14,29.492133237846897,-175604.0,86,360.9
739,17,30.287902816377596,-175776.0,86,369.9
740,18,29.525770557704917,-175940.0,86,378.9
741,17,28.52932912618835,-176111.0,86,387.9
742,14,27.72260008616307,-176268.0,86,396.9
743,16,26.333642023790308,-176420.0,86,406.5
744,15,28.515149994045675,-176567.0,86,416.5
745,14,29.24873857571608,-176712.0,86,426.5
746,15,28.637164649187266,-176847.0,86,436.5
747,14,26.06144781926736,-176996.0,87,446.5
748,15,27.451873477982954,-177145.0,87,456.5
749,14,26.12875545440792,-177292.0,87,466.5
750,15,25.94709164681476,-177443.0,87,476.5
751,15,26.89033265182506,-177589.0,87,486.5
752,15,25.16866823718809,-177734.0,87,496.5
753,15,25.506337306051794,-177887.0,87,506.5
754,14,26.763217598011458,-178029.0,87,516.5
755,15,25.503213659066994,-178180.0,87,526.5
756,17,27.556109031280958,-178333.0,87,536.5
757,17,27.83149000984228,-178510.0,87,546.5
758,18,25.195890472704264,-178690.0,88,556.5
759,16,24.266717034374384,-178859.0,88,566.5
760,17,22.51116141418298,-179030.0,88,288.8
761,15,21.477108086699086,-179190.0,88,296.1
762,19,22.745029549298682,-179358.0,88,305.0
763,19,21.34005479105171,-179548.0,88,314.0
764,20,22.198800605158212,-179758.0,89,323.3
765,21,24.059245553915247,-179960.0,89,333.3
766,20,22.796402957056515,-180164.0,89,344.6
767,21,20.967950182419447,-180363.0,89,356.6
768,22,20.93266821561298,-180575.0,90,369.3
769,21,20.203375048857076,-180788.0,90,383.3
770,24,20.723804645112125,-181020.0,90,397.9
771,23,20.012273823440854,-181243.0,90,413.9
772,25,18.530667680893966,-181495.0,90,429.90000000000003
773,24,18.31007412759994,-181728.0,90,446.1
774,23,17.11739310800849,-181970.0,91,464.0
775,27,20.15439839947886,-182230.0,91,482.0
776,25,16.995407048916377,-182486.0,92,500.3
777,25,18.561792044699445,-182747.0,92,521.0
778,25,17.359725562307727,-182989.0,92,542.0
779,23,16.62568226263202,-183230.0,92,563.0
780,24,16.276694439600718,-183467.0,92,584.0
781,25,17.486909686597382,-183704.0,92,605.0
782,23,14.506789320001824,-183943.0,93,626.0
783,25,15.34918955754637,-184189.0,93,647.0
784,23,14.111886052256828,-184424.0,93,668.0
785,24,14.013142450393715,-184664.0,93,689.0
786,24,13.828342908183746,-184899.0,93,710.0
787,24,13.449810165017103,-185143.0,93,731.0
788,24,14.178377870928584,-185385.0,93,752.0
789,25,14.500305608693514,-185634.0,93,773.0
790,25,15.502884145594253,-185886.0,93,794.0
791,25,14.738943670529979,-186137.0,93,815.0
792,24,11.46033028558016,-186380.0,93,836.0
793,26,11.87441489134128,-186640.0,93,575.8
794,26,10.463481932957167,-186903.0,93,594.8
795,26,10.101624684550652,-187153.0,93,614.8
796,26,8.651068587915322,-187413.0,93,636.4
797,28,11.643642530489755,-187689.0,93,659.4
798,28,14.33705432331914,-187955.0,93,682.4
799,29,15.296856903744493,-188240.0,93,705.4
800,27,15.837422385766908,-188506.0,93,728.4
801,29,16.973628363452786,-188780.0,93,751.4
802,28,18.359763744270918,-189059.0,93,774.4
803,28,19.01736159252257,-189333.0,93,797.4
804,29,19.016628551477673,-189613.0,94,820.4
805,27,16.815790137685863,-189895.0,95,843.4
806,27,14.726242168224909,-190165.0,95,866.4
807,26,13.4311895955826,-190429.0,96,878.0
808,25,13.478616555724154,-190687.0,96,900.0
809,27,13.78896562274691,-190947.0,96,922.0
810,25,13.12626763621649,-191207.0,97,944.0
811,27,14.49077302265422,-191483.0,98,966.0
812,27,15.204716327422066,-191754.0,98,988.8
813,27,14.223349406635824,-192030.0,98,1011.8
814,28,15.661806481717665,-192300.0,98,1035.2
815,26,14.8287920799064,-192570.0,98,1059.2
816,27,13.627009145076896,-192833.0,98,1083.2
817,26,14.506080193008437,-193101.0,98,1107.2
818,27,14.282391785146213,-193367.0,98,1131.2
819,29,16.498398133637348,-193646.0,98,1155.2
820,28,17.00747854495823,-193929.0,98,1179.2
821,29,15.827397081025214,-194219.0,99,1203.2
822,27,14.275809468840144,-194495.0,99,1227.2
823,29,13.523080532077037,-194771.0,99,1251.2
824,27,13.64693067057447,-195048.0,99,1264.8
825,26,12.221772131827029,-195314.0,99,1287.8
826,26,12.565316002883645,-195574.0,99,877.9
827,28,12.995472093962752,-195852.0,100,896.9
828,27,13.205697906965668,-196106.0,100,917.8
829,26,13.325826520288738,-196384.0,100,938.8
830,28,14.36700475762543,-196658.0,100,959.8
831,28,15.783540786062133,-196932.0,100,980.8
832,27,17.1202510269335,-197202.0,100,1001.8
833,27,16.97667618187526,-197468.0,101,1022.8
834,26,17.5297481121759,-197732.0,101,1043.8
835,28,20.2577741034188,-198005.0,101,1064.8
836,28,19.08223425083926,-198285.0,101,1085.8
837,28,17.84482537988382,-198558.0,101,1106.8
838,26,16.55810734434481,-198827.0,101,1127.8
839,26,14.790335783054426,-199086.0,102,1149.5
840,26,15.165616638903089,-199353.0,102,1171.5
841,26,14.843777954154865,-199619.0,102,1193.5
842,26,13.458774625975552,-199879.0,102,1215.5
843,27,14.42942519253753,-200142.0,102,1237.6
844,27,14.470318493561003,-200409.0,102,1260.6
845,27,12.653914767180453,-200679.0,104,1283.6
846,26,12.48622776322244,-200947.0,104,1306.6
847,28,12.375577506358098,-201227.0,105,1329.6
848,29,14.011699910463996,-201515.0,105,1352.6
849,30,14.097780127355435,-201803.0,105,1375.6
850,27,11.800270432116076,-202081.0,107,1398.6
851,26,13.440072214281695,-202346.0,107,1421.6
852,27,13.673608417634647,-202611.0,107,1444.6
853,27,14.6787232761907,-202882.0,107,1467.6
854,28,14.71342473266423,-203162.0,107,1490.6
855,28,12.759014832520965,-203442.0,107,1513.6
856,27,11.381730877467746,-203713.0,107,1536.6
857,28,13.22549455862311,-203991.0,107,1559.6
858,27,8.977861462752891,-204265.0,108,1582.6
859,26,7.714870810343473,-204531.0,108,845.0
860,24,9.427242904504993,-204789.0,108,455.3
861,23,10.630205146855648,-205019.0,108,292.6
862,20,15.2364164893337,-205238.0,108,300.3
863,20,18.031734064519778,-205438.0,108,308.3
864,17,21.971980964650882,-205617.0,108,316.3
865,18,25.703656637909816,-205808.0,108,324.3
866,19,25.450353594223316,-205991.0,108,332.3
867,17,27.029640659963775,-206165.0,108,340.3
868,14,27.30950337120602,-206322.0,108,348.3
869,15,27.8742375359689,-206470.0,108,357.0
870,15,28.005695956353406,-206620.0,109,366.0
871,16,28.647689082539912,-206770.0,110,375.0
872,15,28.53352093652282,-206921.0,110,384.0
873,14,27.317632933743145,-207067.0,110,393.0
874,14,27.950497845180177,-207209.0,110,402.0
875,14,27.271373434875617,-207347.0,110,411.0
876,14,28.5801860987533,-207482.0,110,420.0
877,14,27.611817002775176,-207622.0,110,429.0
878,14,26.735278624292228,-207766.0,110,438.0
879,14,26.077995075830767,-207905.0,110,447.0
880,13,27.8687320563846,-208037.0,110,456.0
881,13,27.777296645333568,-208176.0,110,465.0
882,15,27.756728611771564,-208309.0,110,474.0
883,15,26.889787640868008,-208466.0,111,483.0
884,17,26.61758815664587,-208631.0,111,492.0
885,15,25.16970791396036,-208790.0,111,501.0
886,16,24.27610124978027,-208944.0,111,510.0
887,15,25.117223929595788,-209099.0,111,519.0
888,16,26.498858250889477,-209261.0,111,528.0
889,16,26.694370688614942,-209416.0,111,537.0
890,15,26.017490206938394,-209568.0,111,546.5
891,15,23.96944052521454,-209718.0,112,556.5
892,15,23.32076623382085,-209868.0,112,273.1
893,15,21.531595084136974,-210030.0,112,281.1
894,17,21.97366045932057,-210198.0,112,290.1
895,18,20.965874903046014,-210375.0,112,299.1
896,19,21.515065314263175,-210560.0,113,308.1
897,19,20.489006061515614,-210751.0,113,317.5
898,22,21.210535428352983,-210965.0,113,327.8
899,21,21.710378371288034,-211174.0,113,338.8
900,22,19.38814031698041,-211392.0,113,350.8
901,24,20.948407176316305,-211625.0,114,363.6
902,25,21.35716325696361,-211870.0,114,377.40000000000003
903,24,21.405005985898157,-212120.0,114,392.2
904,24,21.81695007747764,-212371.0,114,407.8
905,26,20.814692005282488,-212616.0,114,424.1
906,25,19.77240601760534,-212871.0,114,441.40000000000003
907,24,18.87148418808398,-213114.0,115,459.6
908,24,18.153757425778064,-213349.0,115,479.5
909,24,17.224778189980487,-213596.0,115,499.5
910,25,18.043810529217886,-213835.0,115,519.9
911,23,15.552493387097446,-214076.0,115,541.7
912,25,14.681722702843874,-214311.0,116,563.7
913,23,13.60676387357677,-214545.0,116,585.7
914,25,14.534035384220113,-214788.0,116,607.7
915,24,14.205296155118974,-215027.0,116,629.7
916,24,12.623634731560514,-215271.0,117,651.7
917,25,15.79422703166197,-215513.0,117,673.7
918,24,14.546361509616633,-215754.0,118,687.3
919,28,16.816767276929866,-216037.0,118,708.3
920,28,14.830249078158898,-216314.0,118,729.3000000000001
921,27,13.220910658280756,-216588.0,118,750.3000000000001
922,26,13.909239391616456,-216845.0,118,772.3000000000001
923,26,12.704108432528162,-217101.0,118,794.3000000000001
924,25,12.080845681927528,-217356.0,118,816.3
925,25,9.735615963024616,-217606.0,118,554.6
926,25,9.020811914657507,-217860.0,118,574.3
927,25,10.456324588373047,-218108.0,118,595.9
928,25,10.185833077648917,-218358.0,118,617.9
929,26,12.021356732363508,-218620.0,118,639.9
930,25,10.778261273698458,-218871.0,118,661.9
931,26,11.974251493190721,-219126.0,118,683.9
932,26,13.269691001174705,-219393.0,118,705.9
933,26,14.078334559382782,-219651.0,118,727.9
934,27,16.285377931423298,-219913.0,118,749.9
935,26,16.896928769113757,-220178.0,118,771.9
936,28,16.64165362252114,-220449.0,118,793.9
937,28,14.875154381096609,-220741.0,119,815.9
938,29,15.376708722165212,-221028.0,119,837.9
939,28,14.170132505673756,-221312.0,119,859.9
940,29,14.341325166259148,-221601.0,120,882.8
941,29,15.212543523627014,-221885.0,120,906.8
942,28,14.19448772536745,-222166.0,121,930.8
943,28,14.656990980364625,-222450.0,121,955.6999999999999
944,29,15.486199208750746,-222729.0,121,980.6999999999999
945,28,14.016604957969665,-223017.0,121,1005.6999999999999
946,27,12.823869804472942,-223289.0,121,1030.7
947,28,13.787479151989952,-223565.0,121,1055.7
948,28,13.635450961114257,-223837.0,121,1080.7
949,29,13.318176743770726,-224120.0,121,1105.7
950,30,15.17820568146827,-224412.0,121,1130.7
951,29,14.962611914772225,-224706.0,121,1155.7
952,30,13.694553445003503,-225004.0,121,1180.7
953,28,12.240144369459353,-225295.0,121,1205.7
954,30,12.730946693553673,-225585.0,121,1230.7
955,28,11.606575128074523,-225874.0,121,1255.7
956,29,12.150469108000435,-226162.0,121,1280.7
957,28,11.65432095373834,-226443.0,121,1288.3
958,28,11.544037990758554,-226731.0,121,960.5
959,29,12.024848566193299,-227025.0,121,982.5
960,28,12.371875897076785,-227306.0,121,1005.5
961,29,14.183399628488024,-227604.0,121,1028.5
962,27,14.508486585133006,-227884.0,121,1051.5
963,29,17.075761537464594,-228168.0,121,1074.5
964,27,17.966399346779333,-228447.0,121,1097.5
965,30,18.288433405671274,-228741.0,122,1120.5
966,31,20.794046273123477,-229038.0,123,1143.5
967,31,20.347087649662907,-229348.0,123,1166.5
968,30,18.934533096346147,-229648.0,123,1189.5
969,30,17.720203773550598,-229951.0,123,1212.5
970,29,16.56294754708814,-230245.0,123,1236.2
971,29,16.01454590911798,-230527.0,123,1260.2
972,29,13.157639664987062,-230817.0,123,1284.2
973,29,14.489774471098109,-231113.0,123,1308.2
974,31,13.370371248885288,-231413.0,124,1332.4
975,30,13.882100012839155,-231714.0,124,1357.4
976,29,12.328690360120971,-232003.0,124,1382.4
977,29,12.719434768285986,-232294.0,124,1407.4
978,30,13.388292863213959,-232584.0,124,1432.4
979,30,15.191156890531614,-232877.0,124,1457.4
980,29,15.426590145766758,-233166.0,124,1482.4
981,29,15.805126936149327,-233458.0,124,1507.4
982,29,15.110423913426512,-233747.0,124,1532.4
983,28,13.169965777445116,-234036.0,124,1557.4
984,29,11.821819364488883,-234319.0,124,1582.4
985,30,11.385495951814468,-234609.0,124,1607.4
986,30,10.674855524627493,-234909.0,125,1632.4
987,29,12.025322418809374,-235204.0,125,1657.4
988,30,11.71769830240911,-235503.0,125,1682.4
989,30,12.216705510633528,-235804.0,125,1707.4
990,29,9.021548044766133,-236094.0,125,1732.7
991,31,9.566788493892226,-236404.0,127,993.3
992,29,8.950067072365394,-236703.0,127,601.8
993,27,10.741555067387413,-236973.0,127,354.5
994,23,12.436626133763028,-237227.0,127,290.3
995,23,15.591444094922133,-237457.0,127,298.9
996,20,19.721213457407178,-237668.0,127,307.9
997,18,23.324633079701908,-237862.0,127,316.9
998,17,24.969788115541746,-238032.0,127,325.9
999,15,27.748738202671376,-238187.0,127,334.9
1000,14,28.50864207878775,-238338.0,127,343.9
1001,16,27.770558357359576,-238489.0,127,352.9
1002,16,27.602767004118753,-238649.0,127,361.9
1003,16,27.40912153562873,-238801.0,127,370.9
1004,14,27.766840629476512,-238955.0,128,379.9
1005,14,28.029934285823185,-239095.0,128,388.9
1006,14,28.31493234823149,-239232.0,128,397.9
1007,14,26.568937712715446,-239371.0,129,406.9
1008,14,26.3209800207663,-239504.0,130,415.9
1009,15,24.558714409751456,-239660.0,130,424.9
1010,16,24.32644298096166,-239804.0,130,433.9
1011,15,24.116061976246765,-239959.0,130,442.9
1012,15,25.87120023293285,-240096.0,130,451.9
1013,13,26.7486102511705,-240236.0,130,460.9
1014,15,27.204512932096694,-240378.0,130,469.9
1015,13,28.793329198425216,-240508.0,130,478.9
1016,12,28.520793791187305,-240636.0,130,487.9
1017,14,28.283035590388167,-240770.0,131,496.9
1018,14,28.073804254189586,-240905.0,131,505.9
1019,15,28.55302262424839,-241053.0,131,514.9
1020,14,28.148316171397823,-241205.0,131,523.9
1021,14,28.50961387316501,-241340.0,132,532.9
1022,13,26.58589550644251,-241472.0,133,541.9
1023,15,23.96175095771662,-241610.0,133,550.9
1024,14,24.26079693737715,-241754.0,133,278.9
1025,12,20.98002716682348,-241893.0,133,285.8
1026,16,22.568377501873442,-242026.0,134,292.9
1027,18,23.15873391149061,-242202.0,134,300.9
1028,21,23.531064584632755,-242401.0,134,308.9
1029,22,23.765218205397105,-242608.0,135,317.0
1030,21,23.362778355616122,-242825.0,135,326.0
1031,20,23.074919269243594,-243023.0,135,335.6
1032,22,23.64341154746168,-243231.0,135,346.4
1033,20,22.43363553594591,-243439.0,135,357.7
1034,24,22.09036410396174,-243681.0,135,370.2
1035,22,21.732654519567728,-243903.0,135,383.4
1036,22,20.720778188115208,-244130.0,135,397.9
1037,21,19.470274667512466,-244342.0,135,413.0
1038,22,18.48196845296997,-244565.0,135,429.7
1039,23,16.870392789541576,-244782.0,135,447.7
1040,23,16.9358003341427,-245012.0,135,466.1
1041,23,15.879041692368325,-245240.0,135,485.1
1042,24,16.741131708899708,-245469.0,135,504.1
1043,22,15.282972663993577,-245697.0,135,523.1
1044,23,16.44300256246287,-245930.0,135,542.1
1045,25,17.142969910294095,-246177.0,135,562.0
1046,25,16.943211275408597,-246433.0,136,582.0
1047,24,16.445936873784863,-246688.0,136,602.0
1048,22,15.10745762229002,-246914.0,136,622.0
1049,23,16.019010075251728,-247153.0,137,642.0
1050,26,17.108371074989503,-247389.0,137,662.0
1051,24,15.166122477412271,-247642.0,137,682.0
1052,26,16.43603406653967,-247893.0,137,702.3
1053,25,14.967459138713398,-248141.0,137,723.3
1054,25,15.537375783547411,-248392.0,137,744.3
1055,25,14.147725065710233,-248639.0,137,765.3
1056,24,12.975684705309714,-248881.0,137,786.3
1057,24,10.714252695274858,-249121.0,138,522.1
1058,24,8.363272340776335,-249361.0,138,541.4
1059,24,11.44791070848936,-249588.0,138,562.2
1060,24,9.742966420469072,-249828.0,138,583.2
1061,27,12.60171426080342,-250089.0,138,604.2
1062,25,13.886234227536194,-250335.0,138,625.2
1063,27,16.273531631551297,-250610.0,138,646.2
1064,27,17.972486387069846,-250885.0,138,667.1999999999999
1065,28,17.683940421269288,-251162.0,138,688.1999999999999
1066,29,17.810144297081052,-251447.0,138,709.9
1067,29,18.39845216615486,-251731.0,138,732.9
1068,27,17.58046914625063,-252008.0,138,755.9
1069,29,16.90103020355588,-252297.0,139,778.9
1070,28,16.409036558672653,-252572.0,139,801.9
1071,28,15.40752935702711,-252850.0,139,824.9
1072,27,16.21321089151695,-253125.0,139,847.9
1073,26,14.466692596220007,-253389.0,139,871.0
1074,26,14.935524730524135,-253665.0,139,895.0
1075,28,15.936849509028152,-253934.0,139,919.0
1076,26,13.993026313655983,-254206.0,140,943.0
1077,27,13.949974372217135,-254471.0,140,967.0
1078,28,14.791720000347526,-254742.0,140,991.0
1079,27,13.045866029588232,-255012.0,140,1015.0
1080,28,15.172254841569753,-255279.0,140,1039.0
1081,27,16.251946127660936,-255556.0,140,1063.0
1082,29,16.304195148191457,-255842.0,141,1087.0
1083,28,14.620049887162786,-256127.0,141,1111.0
1084,28,13.914948145125402,-256408.0,141,1135.0
1085,28,13.317485391282194,-256694.0,142,1159.0
1086,27,13.078307129385191,-256970.0,142,1183.0
1087,29,14.481145683699713,-257248.0,142,1207.0
1088,27,14.297654071808552,-257525.0,142,1231.0
1089,27,10.653197263714095,-257795.0,143,1255.1
1090,28,10.052632190904525,-258075.0,144,965.1
1091,28,13.35709921343202,-258366.0,144,986.6
1092,27,12.126748661233757,-258636.0,144,1008.6
1093,30,15.045548764207803,-258921.0,144,1030.6
1094,28,15.632772000766678,-259214.0,144,1052.9
1095,30,17.557760528717232,-259500.0,144,1075.9
1096,28,18.07918712695665,-259801.0,144,1098.9
1097,30,19.355841854576997,-260097.0,145,1121.9
1098,29,20.072066708110388,-260400.0,145,1144.9
1099,32,20.469524421280887,-260715.0,145,1167.9
1100,31,18.562795023387068,-261030.0,146,1190.9
1101,32,18.00404385189853,-261349.0,146,1214.8
1102,30,15.924383303702305,-261658.0,147,1238.8
1103,30,14.996287706517808,-261958.0,147,1262.8
1104,28,14.887826389653156,-262253.0,147,1286.8
1105,29,14.520174142690381,-262536.0,147,1311.1
1106,29,15.62831155916933,-262826.0,147,1336.1
1107,29,15.6662020121975,-263118.0,147,1361.1
1108,29,14.690687815334242,-263408.0,147,1386.1
1109,29,14.259073311647473,-263692.0,147,1411.1
1110,29,13.885175316974587,-263979.0,147,1436.1
1111,28,13.27408233904028,-264267.0,147,1461.1
1112,27,10.082654794837175,-264545.0,147,1486.1
1113,29,12.667797638607352,-264835.0,147,1511.1
1114,29,11.803175967636118,-265122.0,148,1536.1
1115,29,11.634946631687182,-265412.0,148,1561.1
1116,29,12.038989485943759,-265695.0,148,1586.1
1117,31,13.380626585279169,-266005.0,148,1611.1
1118,31,11.879916996702615,-266319.0,148,1636.1
1119,30,11.4622763224213,-266627.0,148,1661.1
1120,30,10.473018213092963,-266935.0,148,1686.1
1121,29,10.421539401756934,-267228.0,148,1711.5
1122,29,9.704996230871272,-267518.0,148,1737.5
1123,29,9.939157267958919,-267808.0,148,997.9
1124,27,10.135589699688097,-268096.0,148,606.3
1125,26,11.416118422941382,-268356.0,148,361.09999999999997
1126,23,14.276582666177902,-268605.0,148,295.8
1127,23,17.573008951415446,-268835.0,148,303.8
1128,21,18.343497345997907,-269050.0,148,312.0
1129,19,21.895081298014,-269253.0,148,321.0
